	score	category_names	prices	isCorrect
1928	1307	其他	12000	1
1929	808	AGP介面	650	1
1930	560	DDR5	7500	1
1931	818	DDR3	280	1
1932	1715	DDR3	250	1
1933	859	DDR3	290	1
1934	4069	DDR3	350	1
1935	4327	DDR5	17900	1
1936	3	DDR3	349	1
1937	833	DDR5	630	1
1938	883	顯示卡	210	1
1939	909	DDR5	1000	1
1940	3364	其他	300	1
1941	152	其他	120	1
1942	1157	顯示卡	48000	1
1943	37	DDR5	750	1
1944	3571	DDR5	700	1
1945	122	DDR5	700	1
1946	40	DDR3	250	1
1947	5080	PCIE介面	11500	1
1948	7	其他	3450	1
1949	925	顯示卡	180	1
1950	5194	DDR5	5190	1
1951	3651	其他	10100	1
1952	3178	其他	380	1
1953	4224	其他	150	1
1954	3046	其他	5990	1
1955	5045	PCIE介面	19000	1
1956	3953	DDR5	650	1
1957	8	AGP介面	700	1
1958	1	顯示卡	50000	1
1959	261	DDR3	220	1
1960	1	DDR5	4000	1
1961	253	DDR3	390	1
1962	7	其他CPU	990	1
1963	3892	其他	150	1
1964	4	DDR3	299	1
1965	1890	DDR3	200	1
1966	838	DDR5	550	1
1967	2	DDR3	280	1
1968	5234	PCI介面	1980	1
1969	114	DDR5	2680	1
1970	836	DDR5	450	1
1971	2077	DDR3	290	1
1972	1061	DDR5	700	1
1973	5663	DDR5	950	1
1974	3984	DDR5	940	1
1975	1	顯示卡	25590	1
1976	2	DDR5	799	1
1977	1691	DDR3	350	1
1978	3953	PCIE介面	800	1
1979	1631	其他	5400	1
1980	4906	PCI介面	5990	1
1981	3833	DDR3	850	1
1982	3109	其他	3	1
1983	2	其他	50	1
1984	3094	其他	90099	1
1985	716	DDR3	300	1
1986	3816	DDR3	299	1
1987	727	DDR3	1300	1
1988	48	其他	39	1
1989	4575	其他	200	1
1990	1304	DDR3	340	1
1991	711	電腦零組件	150	1
1992	4170	華碩	1600	1
1993	1046	PCIE介面	29900	1
1994	3945	DDR5	350	1
1995	1473	DDR5	640	1
1996	3078	DDR5	499	1
1997	5020	DDR3	350	1
1998	3898	DDR3	200	1
1999	4710	DDR3	350	1
2000	4785	其他	36800	1
2001	931	DDR5	425	1
2002	1902	DDR3	400	1
2003	1977	DDR3	200	1
2004	3202	DDR5	3999	1
2005	1691	DDR3	320	1
2006	4960	PCIE介面	8500	1
2007	3106	風扇式	200	1
2008	116	顯示卡	2200	1
2009	1609	其他	200	1
2010	4200	DDR3	630	1
2011	3414	其他CPU	3750	1
2012	1147	DDR5	700	1
2013	2	其他	390	1
2014	3447	轉接線、轉接頭	160	1
2015	194	AGP介面	550	1
2016	33	空機殼	420	1
2017	3168	其他線材	80	1
2018	3048	DDR5	1590	1
2019	3161	其他	299	1
2020	160	顯示卡	1300	1
2021	1064	DDR3	900	1
2022	4133	DDR5	6500	1
2023	5259	DDR3	320	1
2024	3948	其他	10390	1
2025	3868	DDR3	300	1
2026	10	PCI介面	50	1
2027	4682	其他	23200	1
2028	5788	其他	20000	1
2029	5004	其他	81900	1
2030	990	其他	150	1
2031	1243	DDR5	1600	1
2032	4436	DDR5	4500	1
2033	4413	DDR3	300	1
2034	5464	顯示卡	17000	1
2035	3053	PCIE介面	100	1
2036	5574	PCIE介面	1700	1
2037	3836	DDR3	200	1
2038	5053	DDR5	7400	1
2039	99	DDR5	499	1
2040	1101	PCIE介面	4880	1
2041	48	DELL戴爾	174000	1
2042	1008	DDR5	410	1
2043	15	AGP介面	280	1
2044	3	其他	23000	1
2045	783	DDR3	900	1
2046	5628	其他	200	1
2047	3344	EPSON	350	1
2048	4711	PCI介面	2090	1
2049	3077	其他	500	1
2050	1184	其他電腦周邊設備	5290	1
2051	66	轉接線、轉接頭	110	1
2052	154	其他	120	1
2053	1013	DDR5	550	1
2054	5348	DDR5	14990	1
2055	8	DDR3	180	1
2056	4409	其他	1700	1
2057	8	其他	1000	1
2058	1036	DDR3	600	1
2059	42	其他	80	1
2060	5096	DDR5	1000	1
2061	20	DDR3	300	1
2062	64	顯示卡	29500	1
2063	1	其他	160	1
2064	5389	其他	2600	1
2065	5231	其他	18900	1
2066	950	DDR5	3200	1
2067	127	其他	500	1
2068	116	DDR5	1250	1
2069	1	DDR5	599	1
2070	3849	DDR5	600	1
2071	1048	DDR5	450	1
2072	52	DDR3	9999	1
2073	13	其他	15540	1
2074	4282	其他	9900	1
2075	353	顯示卡	16500	1
2076	905	DDR5	1200	1
2077	472	DDR5	1400	1
2078	3111	其他	300	1
2079	3860	DDR5	2400	1
2080	3295	顯示卡	5000	1
2081	1014	DDR5	1100	1
2082	1013	DDR3 SDRAM	270	1
2083	2	其他電腦周邊設備	149	1
2084	349	DDR3	249	1
2085	3848	DDR3	350	1
2086	1	其他	1	1
2087	1	DDR3	850	1
2088	254	DDR3	349	1
2089	4722	DDR3	250	1
2090	459	其他	3400	1
2091	3227	轉接線、轉接頭	80	1
2092	880	智慧型 物聯網 家電	2850	1
2093	4464	其他	900	1
2094	4360	DDR5	630	1
2095	3901	DDR3	399	1
2096	1881	其他	20900	1
2097	125	DDR5	650	1
2098	370	DDR5	500	1
2099	4668	DDR3	350	1
2100	3425	DDR5	4700	1
2101	35	DDR5	100	1
2102	240	DDR5	400	1
2103	3316	DDR3	330	1
2104	691	其他	752	1
2105	1	其他	1740	1
2106	1893	DDR3	390	1
2107	3870	DDR3	200	1
2108	1037	DDR5	600	1
2109	134	DDR5	1780	1
2110	3954	其他	550	1
2111	2	DDR5	4000	1
2112	3109	其他	4	1
2113	9	DDR3	600	1
2114	3041	DDR3	350	1
2115	3099	AGP介面	350	1
2116	100	風扇式	40	1
2117	670	其他	396	1
2118	68	DDR3	480	1
2119	88	DDR5	3500	1
2120	4249	其他	600	1
2121	3381	其他	18990	1
2122	3826	DDR3	400	1
2123	4492	DDR5	1950	1
2124	3204	DDR5	500	1
2125	4180	顯示卡	28000	1
2126	3893	其他	500	1
2127	4126	DDR3	280	1
2128	4136	其他	250	1
2129	1194	PCI介面	2100	1
2130	4507	其他	15500	1
2131	4193	DDR5	9350	1
2132	4328	其他	450	1
2133	4735	DDR3	590	1
2134	935	DDR5	650	1
2135	345	其他	9999	1
2136	250	顯示卡	400	1
2137	3305	AGP介面	130	1
2138	253	DDR5	2000	1
2139	3705	DDR5	1000	1
2140	4049	其他	3090	1
2141	3760	DDR5	250	1
2142	27	PCIE介面	16999	1
2143	580	DDR5	8000	1
2144	8	電腦零組件	350	1
2145	774	DDR5	600	1
2146	2266	DDR5	390	1
2147	2194	DDR3	300	1
2148	3077	DDR3	400	1
2149	3	DDR5	580	1
2150	4801	其他	1900	1
2151	883	DDR5	630	1
2152	871	其他	400	1
2153	235	DDR5	600	1
2154	4573	PCIE介面	1350	1
2155	652	DDR5	500	1
2156	4078	其他	400	1
2157	58	其他	37000	1
2158	4886	其他	28000	1
2159	1517	其他	4000	1
2160	721	DDR5	520	1
2161	1	PCIE介面	3230	1
2162	2062	其他	240	1
2163	4552	DDR3	150	1
2164	4145	DDR5	550	1
2165	1069	DDR3	400	1
2166	1269	DDR5	4200	1
2167	4699	DDR5	12000	1
2168	746	DDR3	300	1
2169	722	DDR5	500	1
2170	1719	顯示卡	7999	1
2171	734	DDR5	1499	1
2172	978	顯示卡	770	1
2173	330	其他	5950	1
2174	739	DDR5	420	1
2175	1510	DDR5	790	1
2176	3923	其他	400	1
2177	3753	DDR5	1240	1
2178	3970	DDR3	360	1
2179	4883	其他	400	1
2180	3942	USB線	3299	1
2181	3150	DDR3	588	1
2182	3355	轉接線、轉接頭	53	1
2183	7	包裝用品	22	1
2184	78	附件及改裝品	60	1
2185	2	顯示卡	39	1
2186	1602	其他	150	1
2187	3131	DDR5	2499	1
2188	3123	DDR5	630	1
2189	4094	DDR5	3	1
2190	4306	DDR5	2390	1
2191	4165	其他	500	1
2192	3305	AGP介面	130	1
2193	5049	其他	29990	1
2194	766	DDR5	350	1
2195	11	AGP介面	80	1
2196	3336	其他	550	1
2197	3	DDR3	100	1
2198	3662	DDR5	190	1
2199	4855	其他	16900	1
2200	1	DDR3	849	1
2201	925	DDR3	330	1
2202	3761	DDR3	300	1
2203	4939	DDR5	450	1
2204	1	PCIE介面	50	1
2205	3055	其他	149	1
2206	3249	DDR5	450	1
2207	1974	DDR3	290	1
2208	3949	PCIE介面	7850	1
2209	354	DDR3	240	1
2210	88	顯示卡	6800	1
2211	5025	DDR5	420	1
2212	4079	DDR5	800	1
2213	1265	DDR5	150	1
2214	3113	其他造型	500	1
2215	1	DDR5	899	1
2216	1389	DDR5	3000	1
2217	4	其他	536	1
2218	3073	繪圖3D加速卡	5450	1
2219	3942	其他	85	1
2220	3082	Mac Pro	100	1
2221	3214	附件及改裝品	4	1
2222	236	附件及改裝品	60	1
2223	4560	DDR3	400	1
2224	3056	其他	390	1
2225	3167	繪圖3D加速卡	10000	1
2226	24	電源線	50	1
2227	4584	其他	250	1
2228	122	筆記型電腦硬碟	20	1
2229	1723	DDR3	320	1
2230	5	其他	660	1
2231	5222	DDR5	2500	1
2232	3936	DDR5	2800	1
2233	4093	DDR3	310	1
2234	3754	DDR5	450	1
2235	839	DDR5	499	1
2236	1657	DDR3	330	1
2237	669	其他介面卡	1250	1
2238	94	其他	140	1
2239	5083	DDR3	250	1
2240	267	顯示卡	450	1
2241	28	DDR3	250	1
2242	5	其他電腦周邊設備	5200	1
2243	208	DDR5	400	1
2244	894	DDR5	1190	1
2245	3692	PCIE介面	680	1
2246	4164	其他	300	1
2247	3921	DDR5	4200	1
2248	4449	其他	27900	1
2249	507	其他	200	1
2250	728	DDR5	3050	1
2251	2	DDR5	449	1
2252	5	其他CPU 主機板	4700	1
2253	4699	DDR5	2600	1
2254	1576	DDR3	390	1
2255	3043	DDR5	7238	1
2256	4066	DDR3	330	1
2257	4082	DDR3	700	1
2258	4852	DDR5	20000	1
2259	4719	顯示卡	440	1
2260	925	DDR3	185	1
2261	948	顯示卡	100	1
2262	485	DDR5	1200	1
2263	295	其他	10	1
2264	2	DDR3	200	1
2265	2215	其他	500	1
2266	5175	PCIE介面	19900	1
2267	4277	DDR5	5590	1
2268	3735	DDR5	299	1
2269	586	DDR5	23500	1
2270	118	DDR5	1150	1
2271	4	DDR5	60	1
2272	5447	DDR3	450	1
2273	2300	DDR5	650	1
2274	3233	DDR5	1500	1
2275	4948	其他	1600	1
2276	463	其他	200	1
2277	5468	DDR5	2850	1
2278	917	DDR5	690	1
2279	3193	其他	499	1
2280	1024	轉接線、轉接頭	90	1
2281	36	DDR5	399	1
2282	116	其他	450	1
2283	2	其他	399	1
2284	3094	轉接線、轉接頭	39	1
2285	1319	DDR3	420	1
2286	895	顯示卡	1000	1
2287	969	DDR5	620	1
2288	2	其他CPU 主機板	1200	1
2289	3742	DDR5	99999999	1
2290	26	DDR5	830	1
2291	862	其他	8999	1
2292	335	DDR3	499	1
2293	1206	DDR5	430	1
2294	150	DDR5	480	1
2295	219	顯示卡	30000	1
2296	1024	顯示卡	150	1
2297	4347	PCIE介面	4500	1
2298	721	DDR5	1750	1
2299	23	顯示卡	250	1
2300	3700	其他	54900	1
2301	3209	顯示卡	145	1
2302	720	其他	24000	1
2303	3829	DDR3	200	1
2304	120	其他	58	1
2305	160	其他	1070	1
2306	23	PCI介面	1000	1
2307	8	其他CPU	3090	1
2308	3177	其他散熱裝置	450	1
2309	3065	轉接線、轉接頭	39	1
2310	3043	風扇式	50	1
2311	3908	DDR3	350	1
2312	1224	其他	49900	1
2313	17	DDR3	210	1
2314	5035	DDR3	300	1
2315	413	其他	1500	1
2316	349	其他	1050	1
2317	1524	其他	300	1
2318	3042	其他	10200	1
2319	4034	DDR3	170	1
2320	3812	其他	5190	1
2321	351	DDR3	180	1
2322	213	其他	180	1
2323	4827	其他	15000	1
2324	900	DDR5	400	1
2325	35	PCI介面	120	1
2326	3144	DDR5	2700	1
2327	9	其他	845	1
2328	923	DDR5	620	1
2329	413	DDR5	850	1
2330	4254	其他	1900	1
2331	1060	DDR3	350	1
2332	4	DDR3	688	1
2333	6	DDR5	1800	1
2334	746	DDR5	290	1
2335	4629	DDR5	1990	1
2336	1	其他	4	1
2337	3117	DDR3	688	1
2338	19	其他電腦周邊設備	285	1
2339	806	電源線	60	1
2340	73	DDR3	450	1
2341	423	其他	300	1
2342	130	DDR5	439	1
2343	33	其他散熱裝置	10	1
2344	12	DDR3	900	1
2345	902	DDR5	4999	1
2346	4939	顯示卡	22990	1
2347	9	PCIE介面	650	1
2348	271	其他	32990	1
2349	5205	顯示卡	22100	1
2350	715	Intel CPU 主機板	500	1
2351	5411	其他	8888	1
2352	1707	電腦周邊耗材	195	1
2353	176	DDR5	700	1
2354	5059	DDR5	6200	1
2355	4319	DDR5	9900	1
2356	3729	DDR5	3000	1
2357	3687	DDR3	220	1
2358	5295	DDR5	5240	1
2359	924	DDR5	2000	1
2360	700	DDR3	139	1
2361	3134	其他	17900	1
2362	225	DDR5	2500	1
2363	413	DDR5	890	1
2364	562	DDR5	1200	1
2365	5495	DDR5	800	1
2366	2	DDR5	1000	1
2367	2007	DDR5	700	1
2368	807	轉接線、轉接頭	168	1
2369	536	DDR3	1000	1
2370	3885	其他	5	1
2371	3744	附件及改裝品	5	1
2372	46	風扇式	32	1
2373	4504	其他	285	1
2374	723	其他線材	700	1
2375	63	HP惠普	1990	1
2376	3084	PCI介面	2390	1
2377	8	DDR5	2290	1
2378	719	其他	400	1
2379	4457	顯示卡	1840	1
2380	4004	DDR5	520	1
2381	5	其他	50	1
2382	544	DDR3	400	1
2383	160	電腦周邊設備	2500	1
2384	3170	DDR5	350	1
2385	5658	DDR5	350	1
2386	4388	DDR3	250	1
2387	176	其他	120	1
2388	828	DDR5	490	1
2389	3851	DDR5	500	1
2390	6337	DDR3	230	1
2391	3104	DDR5	1030	1
2392	2	其他電腦周邊設備	20	1
2393	1047	DDR3	2780	1
2394	25	DDR3	200	1
2395	3751	DDR5	350	1
2396	611	DDR5	800	1
2397	3848	DDR3	550	1
2398	28	顯示卡	1	1
2399	396	顯示卡	5000	1
2400	929	DDR3	500	1
2401	199	顯示卡	9000	1
2402	957	DDR5	2200	1
2403	4112	DDR3	530	1
2404	604	DDR5	14000	1
2405	5390	DDR5	690	1
2406	21	DDR3	180	1
2407	3710	DDR3	1	1
2408	4059	其他	1100	1
2409	4381	DDR5	500	1
2410	4847	其他	500	1
2411	293	DDR5	349	1
2412	1	DDR3	350	1
2413	6	PCI介面	750	1
2414	1	其他	5	1
2415	1875	DDR3	240	1
2416	4353	DDR5	4999	1
2417	551	DDR3	1300	1
2418	47	介面卡	99	1
2419	3820	藍芽	7350	1
2420	1	DDR3	400	1
2421	3749	DDR3	300	1
2422	3233	DDR3	899	1
2423	4752	DDR3	99	1
2424	3823	DDR5	600	1
2425	5151	DDR3	159	1
2426	1584	DDR3	340	1
2427	3317	DDR5	1800	1
2428	3991	顯示卡	1500	1
2429	4605	DDR5	1500	1
2430	232	電源線	30	1
2431	4815	DDR5	4590	1
2432	90	DDR3	350	1
2433	4097	其他	400	1
2434	201	風扇式	208	1
2435	25	DDR3	340	1
2436	3518	DDR3	420	1
2437	1171	DDR3	300	1
2438	26	DDR5	2200	1
2439	5073	其他	200	1
2440	860	DDR5	350	1
2441	4393	DDR5	7390	1
2442	3527	其他	14490	1
2443	1675	DDR3	390	1
2444	727	其他電腦周邊設備	1890	1
2445	2	DDR3	280	1
2446	523	DDR5	300	1
2447	3936	DDR5	46000	1
2448	1000	DDR5	640	1
2449	200	DDR5	1500	1
2450	2	DDR5	699	1
2451	2	其他	50	1
2452	49	其他電腦周邊設備	36	1
2453	4709	其他	8600	1
2454	3060	其他電腦周邊設備	990	1
2455	1554	DDR5	500	1
2456	15	其他	100	1
2457	3836	DDR3	200	1
2458	3852	DDR5	450	1
2459	4875	其他	2200	1
2460	4781	DDR5	600	1
2461	1	其他	9000	1
2462	403	顯示卡	300	1
2463	63	DDR5	550	1
2464	134	電腦零組件	299	1
2465	917	DDR5	1100	1
2466	112	轉接線、轉接頭	280	1
2467	3827	顯示卡	29500	1
2468	3616	DDR5	4500	1
2469	23	AGP介面	200	1
2470	28	DDR3	350	1
2471	4184	DDR3	300	1
2472	4203	其他	29990	1
2473	3370	其他	1600	1
2474	3819	DDR3	350	1
2475	4109	DDR5	800	1
2476	1977	DDR3	320	1
2477	4617	DDR5	490	1
2478	330	DDR5	1499	1
2479	923	DDR5	250	1
2480	5052	DDR3	420	1
2481	196	其他	32	1
2482	3201	其他	18	1
2483	1052	轉接線、轉接頭	60	1
2484	1	其他	30	1
2485	3156	DDR3	500	1
2486	530	顯示卡	180	1
2487	60	其他	120	1
2488	947	PCIE介面	1800	1
2489	467	AGP介面	150	1
2490	3759	其他	430	1
2491	1	顯示卡	11990	1
2492	3860	DDR3	530	1
2493	68	DDR5	1150	1
2494	784	DDR5	430	1
2495	5	其他	290	1
2496	938	DDR3	700	1
2497	924	DDR5	620	1
2498	37	DDR5	250	1
2499	138	DDR5	390	1
2500	726	DDR3	350	1
2501	60	風扇式	203	1
2502	4748	其他	25000	1
2503	2	其他品牌電腦	1000	1
2504	1	其他	1	1
2505	734	DDR5	750	1
2506	115	DDR5	2390	1
2507	7	DDR3	360	1
2508	2016	DDR3	700	1
2509	4386	其他	300	1
2510	4384	其他	3000	1
2511	3885	DDR3	320	1
2512	3766	其他	350	1
2513	3591	DDR3	650	1
2514	234	DDR5	1000	1
2515	3277	排線	369	1
2516	910	AGP介面	300	1
2517	169	轉接線、轉接頭	279	1
2518	25	DDR3	300	1
2519	1052	轉接線、轉接頭	80	1
2520	4490	顯示卡	355	1
2521	36	HP	650	1
2522	4295	DDR5	2999	1
2523	915	顯示卡	17500	1
2524	3043	風扇式	50	1
2525	1800	DDR5	1990	1
2526	3045	其他	34490	1
2527	873	DDR5	250	1
2528	5307	其他電腦周邊設備	4500	1
2529	583	DDR5	1000	1
2530	5	其他	50	1
2531	4737	DDR5	690	1
2532	766	電腦周邊耗材	400	1
2533	1667	DDR5	990	1
2534	44	空機殼	470	1
2535	2	DDR5	80	1
2536	947	DDR3	400	1
2537	4223	DDR3	800	1
2538	4799	DDR3	600	1
2539	4794	DDR5	19800	1
2540	860	DDR3	190	1
2541	36	DDR5	6500	1
2542	3937	DDR5	1000	1
2543	1	DDR5	20	1
2544	269	其他	300	1
2545	3844	顯示卡	155	1
2546	908	DDR5	800	1
2547	5523	DDR5	2790	1
2548	3837	DDR3	300	1
2549	4206	DDR3	200	1
2550	3054	DDR5	700	1
2551	99	DDR5	599	1
2552	3801	DDR5	490	1
2553	4000	DDR5	1430	1
2554	3943	DDR5	99999	1
2555	1066	轉接線、轉接頭	80	1
2556	3189	AGP介面	1500	1
2557	3	其他	70	1
2558	4	其他	300	1
2559	3639	其他電腦周邊設備	4890	1
2560	3220	PCIE介面	380	1
2561	139	DDR3	750	1
2562	4259	其他	1600	1
2563	13	DDR5	360	1
2564	2103	DDR5	425	1
2565	3853	DDR3	340	1
2566	3984	DDR5	5000	1
2567	4	DDR3	350	1
2568	3947	DDR5	2900	1
2569	4002	其他	200	1
2570	1976	DDR3	320	1
2571	2166	DDR5	390	1
2572	4650	DDR5	2330	1
2573	456	DDR5	399	1
2574	5045	DDR5	16900	1
2575	3836	DDR5	5000	1
2576	141	顯示卡	18400	1
2577	4227	DDR5	6700	1
2578	4210	顯示卡	195	1
2579	3559	其他	8500	1
2580	768	DDR5	15500	1
2581	1397	顯示卡	55000	1
2582	4098	其他	1000	1
2583	4847	其他	1500	1
2584	3077	DDR3	1200	1
2585	2	DDR5	1	1
2586	3	散熱片、導管	60	1
2587	3160	PCI介面	350	1
2588	3140	散熱片、導管	399999	1
2589	4183	其他	195	1
2590	3	轉接線、轉接頭	59	1
2591	2098	DDR3	200	1
2592	687	DDR3	850	1
2593	885	DDR3	400	1
2594	1860	DDR3	370	1
2595	854	DDR5	260	1
2596	1206	DDR5	430	1
2597	878	DDR3	330	1
2598	4785	其他	28000	1
2599	841	DDR5	499	1
2600	1288	顯示卡	470	1
2601	36	其他	80	1
2602	1718	DDR3	450	1
2603	523	DDR5	1000	1
2604	839	DDR5	530	1
2605	516	DDR3	170	1
2606	1	DDR5	2000	1
2607	4806	DDR5	3900	1
2608	1095	DDR5	750	1
2609	3748	DDR3	720	1
2610	5174	DDR3	700	1
2611	3785	DDR5	5290	1
2612	3409	其他	300	1
2613	5115	DDR3	500	1
2614	1	其他	4	1
2615	4	其他	1500	1
2616	6261	DDR3	99	1
2617	3069	其他	4	1
2618	6959	Core2 Duo	3190	1
2619	5236	DDR5	480	1
2620	4561	顯示卡	385	1
2621	1673	DDR5	3019	1
2622	3479	轉接線、轉接頭	18	1
2623	4	卡通圖案	520	1
2624	3934	DDR3	500	1
2625	1012	DDR3	300	1
2626	15	技嘉	600	1
2627	4888	DDR3	600	1
2628	5	其他	50	1
2629	3199	DDR5	500	1
2630	893	DDR5	150	1
2631	3767	其他	300	1
2632	839	DDR3	200	1
2633	194	DDR5	750	1
2634	3220	其他	69	1
2635	4221	其他	2890	1
2636	3593	其他	99999	1
2637	1122	DDR3	300	1
2638	46	DDR5	400	1
2639	4491	其他	34000	1
2640	53	DDR5	850	1
2641	4644	其他	18000	1
2642	949	DDR3	350	1
2643	5198	DDR3	350	1
2644	4494	PCIE介面	16500	1
2645	511	DDR3	300	1
2646	5303	其他	1600	1
2647	828	DDR5	630	1
2648	271	其他電腦周邊設備	2800	1
2649	410	DDR3	160	1
2650	3816	DDR5	2850	1
2651	1	顯示卡	18500	1
2652	68	其他	145	1
2653	1325	DDR5	3800	1
2654	3569	DDR5	1500	1
2655	3125	DDR3	688	1
2656	3118	風扇式	50	1
2657	996	DDR5	500	1
2658	4515	顯示卡	195	1
2659	1605	DDR3	440	1
2660	3078	27吋	200	1
2661	4	卡通圖案	520	1
2662	737	DDR5	400	1
2663	1	其他	158	1
2664	24	其他	49	1
2665	4358	DDR5	10500	1
2666	4114	DDR3	800	1
2667	1315	顯示卡	44000	1
2668	4298	顯示卡	18500	1
2669	4700	其他	28800	1
2670	44	空機殼	2390	1
2671	4877	其他	199	1
2672	3591	顯示卡	10	1
2673	2087	DDR3	520	1
2674	4411	DDR5	4500	1
2675	161	DDR3	190	1
2676	1006	DDR5	290	1
2677	1909	DDR3	200	1
2678	413	DDR5	550	1
2679	2	其他CPU	600	1
2680	3684	DDR5	300	1
2681	33	300W	140	1
2682	33	電源線	140	1
2683	3109	其他	3	1
2684	68	其他	15	1
2685	3935	DDR3	350	1
2686	214	其他	400	1
2687	5472	顯示卡	700	1
2688	389	DDR5	700	1
2689	675	其他	371	1
2690	4955	PCIE介面	4390	1
2691	5776	DDR3	150	1
2692	8	DDR3	540	1
2693	1184	ASUS華碩	1480	1
2694	845	其他	22000	1
2695	1845	DDR5	2990	1
2696	2	DDR5	500	1
2697	633	DDR3	300	1
2698	384	其他	6000	1
2699	1	DDR3	220	1
2700	1403	DDR5	2000	1
2701	3872	DDR3	580	1
2702	1529	顯示卡	250	1
2703	971	DDR3	400	1
2704	3049	DDR5	4000	1
2705	551	DDR5	8000	1
2706	1	DDR5	17000	1
2707	5	DDR3	450	1
2708	6	DDR5	500	1
2709	345	顯示卡	6990	1
2710	3735	DDR3	420	1
2711	3873	DDR3	360	1
2712	3934	DDR3	350	1
2713	3935	DDR3	350	1
2714	4047	其他	17990	1
2715	3218	其他	128000	1
2716	3954	DDR3	630	1
2717	3302	PCIE介面	15500	1
2718	530	其他	18900	1
2719	3185	其他散熱裝置	20	1
2720	1	其他	300	1
2721	3785	其他線材	1990	1
2722	3142	轉接線、轉接頭	90	1
2723	93	散熱片、導管	80	1
2724	75	附件及改裝品	15	1
2725	1321	顯示卡	230	1
2726	1570	DDR5	500	1
2727	9	DDR3	80	1
2728	3	DDR5	349	1
2729	29	DDR5	530	1
2730	29	DDR5	500	1
2731	68	DDR5	450	1
2732	1600	DDR5	500	1
2733	3954	DDR3	499	1
2734	1025	DDR5	400	1
2735	3865	DDR5	3999	1
2736	699	顯示卡	48000	1
2737	4652	PCI介面	12300	1
2738	2	DDR5	500	1
2739	4784	其他	20000	1
2740	3310	PCIE介面	23700	1
2741	4516	其他	7800	1
2742	4712	其他	10300	1
2743	3099	DDR5	12000	1
2744	2	DDR5	600	1
2745	754	Core2 Duo	8888	1
2746	4008	DDR5	490	1
2747	4190	DDR3	230	1
2748	3	DDR3	250	1
2749	861	DDR3	1800	1
2750	3979	DDR5	600	1
2751	765	DDR3	200	1
2752	1534	DDR3	1800	1
2753	54	DDR3	380	1
2754	4815	DDR5	4880	1
2755	206	顯示卡	24390	1
2756	1	DDR3	199	1
2757	13	GPS  穿戴  導航	120	1
2758	5087	DDR5	1400	1
2759	3306	DDR5	190	1
2760	3251	散熱片、導管	2390	1
2761	33	散熱片、導管	79	1
2762	3213	附件及改裝品	5	1
2763	336	DDR5	1300	1
2764	3395	DDR5	1200	1
2765	3164	DDR5	1400	1
2766	4088	其他	350	1
2767	3052	DDR5	300	1
2768	946	DDR3	180	1
2769	910	DDR5	4900	1
2770	3921	DDR5	1980	1
2771	1495	顯示卡	1500	1
2772	3221	其他	14500	1
2773	2	DDR5	500	1
2774	4244	其他	1600	1
2775	6151	其他	42990	1
2776	893	DDR5	1200	1
2777	5790	DDR5	630	1
2778	1570	DDR5	900	1
2779	1	DDR5	499	1
2780	726	DDR5	850	1
2781	23	DDR3	120	1
2782	52	其他CPU	3800	1
2783	900	DDR3	650	1
2784	157	RAID卡	450	1
2785	5020	DDR5	5099	1
2786	846	DDR5	490	1
2787	4643	DDR3	320	1
2788	6123	DDR5	1990	1
2789	1664	DDR3	2700	1
2790	5115	DDR3	350	1
2791	3784	其他	5790	1
2792	1686	DDR3	400	1
2793	3945	DDR5	18990	1
2794	4788	DDR5	450	1
2795	815	DDR3	300	1
2796	3763	DDR5	550	1
2797	765	DDR5	240	1
2798	3849	其他	500	1
2799	4040	其他	13500	1
2800	53	DDR5	350	1
2801	1850	DDR5	3500	1
2802	3954	DDR3	490	1
2803	4118	其他	6990	1
2804	1627	DDR3	150	1
2805	1	PCIE介面	250	1
2806	3768	DDR5	1000	1
2807	395	DDR5	1900	1
2808	317	DDR5	86000	1
2809	3234	排線	65	1
2810	4646	DDR5	300	1
2811	27	AGP介面	1500	1
2812	3070	DDR5	400	1
2813	4725	其他	13990	1
2814	3852	其他線材	200	1
2815	3847	DDR3	300	1
2816	3941	DDR3	350	1
2817	583	DDR5	2900	1
2818	538	DDR5	550	1
2819	142	DDR3	140	1
2820	525	DDR3	350	1
2821	3	DDR3	260	1
2822	58	DDR5	2300	1
2823	4742	DDR5	4500	1
2824	3177	DDR5	1	1
2825	4220	顯示卡	225	1
2826	4839	其他	1350	1
2827	7	代買、海外代購	3560	1
2828	681	其他	29900	1
2829	4184	其他	200	1
2830	3964	PCI介面	300	1
2831	1659	其他	900	1
2832	637	DDR5	3120	1
2833	4000	DDR3	420	1
2834	719	DDR3	650	1
2835	742	DDR3	530	1
2836	1669	DDR3	200	1
2837	467	DDR3	700	1
2838	119	其他	50	1
2839	15	其他	200	1
2840	973	其他	150	1
2841	3428	DDR5	8000	1
2842	1261	DDR5	13500	1
2843	76	DDR3	350	1
2844	698	其他	250	1
2845	4636	其他	650	1
2846	3108	其他	4000	1
2847	5053	其他	400	1
2848	5683	DDR5	4690	1
2849	3040	其他	3560	1
2850	2184	顯示卡	4200	1
2851	3214	DDR5	2388	1
2852	936	DDR5	330	1
2853	3071	DDR3	2500	1
2854	122	iPhone5S	2	1
2855	3083	其他	10	1
2856	4250	有線光學滑鼠	19999	1
2857	104	雙核心系統	1500	1
2858	1051	DDR3	200	1
2859	6	其他	120	1
2860	7	其他	299	1
2861	4022	DDR3	200	1
2862	667	其他	474	1
