	score	category_names	prices	isCorrect
1853	0	其他五金工具	950	0
1854	0	其他引擎系統零件	650	0
1855	0	證書、文件	300	0
1856	0	其他廚房用品	69	0
1857	0	其他武俠小說	180	0
1858	0	臂章識別章	65	0
1859	0	其他五金工具	210	0
1860	0	其他	50	0
1861	0	其他網路設備	888	0
1862	1	其他汽車百貨	199	0
1863	0	獎章、紀念章	50	0
1864	0	濾心配件	65	0
1865	0	Saeco 飛利浦	169	0
1866	0	其他	100	0
1867	0	其他	1250	0
1868	0	天下雜誌	29	0
1869	0	香爐、香品	300	0
1870	0	其他汽車零件	330	0
1871	0	其他	10	0
1872	0	歐美	30	0
1873	0	引擎、機體零件 	70	0
1874	0	IC	100	0
1875	0	其他IC	1100	0
1876	0	經濟、商業	200	0
1877	4	車身標誌、貼紙	69	0
1878	4	羽球	180	0
1879	0	噴槍筆、空壓機	1180	0
1880	0	遊戲王	389	0
1881	24	其他	80	0
1882	0	歐美	1	0
1883	2	精華露	580	0
1884	0	其他線材	30	0
1885	2	其他	80	0
1886	0	電子電工工具	20	0
1887	0	書衣	37	0
1888	7	其他	50	0
1889	1	潤膚乳液	109	0
1890	0	洗面乳膠、露、霜	770	0
1891	0	花苗、樹苗	15	0
1892	5	機體	320	0
1893	18	其他線材	8	0
1894	0	其他緊固件	80	0
1895	0	二胡	600	0
1896	0	其他瞄準器具	1710	0
1897	109	64GB	225	0
1898	0	其他汽車百貨	150	0
1899	0	前叉	1000	0
1900	0	餐椅	1090	0
1901	0	塑膠類	50	0
1902	0	遊戲王	15	0
1903	0	遊戲王	29	0
1904	0	其他	2000	0
1905	0	遊戲王	19	0
1906	0	遊戲王	15	0
1907	0	扳手	85	0
1908	16	生活運動	111	0
1909	0	引擎、車組零件	120	0
1910	0	中國近代紙鈔	299	0
1911	5	交通工具票卡	200	0
1912	0	即溶咖啡	580	0
1913	0	隔熱墊、手套	120	0
1914	0	其他餅乾	690	0
1915	0	車身標誌、貼紙	8	0
1916	0	其他線材	48	0
1917	0	其他教科書	80	0
1918	0	其他五金工具	250	0
1919	1	其他	100	0
1920	0	GALAXY Note系列	20	0
1921	0	音樂演奏會	475	0
1922	0	RO淨水器	3450	0
1923	5	其他五金工具	700	0
1924	0	成套睡衣	499	0
1925	0	雨衣	500	0
1926	0	其他車用影音設備	700	0
1927	0	防蚊門簾	290	0
1928	5	手電筒	299	0
1929	21	其他攝影機配件	290	0
1930	0	其他	750	0
1931	0	其他	375	0
1932	6	其它電動工具	2270	0
1933	16	其他電腦周邊設備	35	0
1934	0	遊戲王	10	0
1935	0	遊戲王	10	0
1936	0	遊戲王	20	0
1937	11	日本	30	0
1938	0	其他手工藝材料	45	0
1939	0	1：48	295	0
1940	0	魔法風雲會	30	0
1941	0	零食	47	0
1942	0	遊戲王	15	0
1943	0	收集卡	10	0
1944	2	其他線材	250	0
1945	0	亞洲紙鈔 	46	0
1946	0	古書善本	100	0
1947	0	台灣職棒	20	0
1948	139	其他小說	50	0
1949	0	側背包	1150	0
1950	5	煞車皮	580	0
1951	0	其他紙牌遊戲	10	0
1952	0	臂章識別章	150	0
1953	0	其他男裝	600	0
1954	0	其他教科書	90	0
1955	53	控制器、周邊配備	150	0
1956	0	其他	350	0
1957	0	其他	190	0
1958	0	扳手	750	0
1959	0	純棉	499	0
1960	0	性感薄紗	230	0
1961	0	SONY	72	0
1962	141	零件、配件	5000	0
1963	13	航空母艦	470	0
1964	1	模型漆、底漆	150	0
1965	0	資料匯流排組件	38	0
1966	2	其他五金工具	507	0
1967	0	合輯或其他	120	0
1968	2	動畫	500	0
1969	0	其他	90	0
1970	0	冷氣遙控器	230	0
1971	0	其他汽車精品	210	0
1972	6	螢幕保護貼	99	0
1973	0	原文小說	260	0
1974	0	其他造型	4	0
1975	0	IO 連接器	37	0
1976	0	有機茶、飲品	600	0
1977	10	園藝用品 	135	0
1978	0		380	0
1979	0	其他	4500	0
1980	63	其它	35	0
1981	0	遊戲王	10	0
1982	0	釣竿	510	0
1983	0	其它	1	0
1984	0	日本	180	0
1985	0	其他	14	0
1986	0	1 43	850	0
1987	0	劇情	148	0
1988	0	引擎、機體零件 	38	0
1989	0	其他	18	0
1990	22	零組件	235	0
1991	0	機身保護貼	125	0
1992	0	亞洲其他國家	140	0
1993	0	車用飾品	600	0
1994	6	機車、三輪車	1580	0
1995	0	電子電工工具	820	0
1996	0	策略模擬	2000	0
1997	0	瓦斯槍	4000	0
1998	0	其他	50	0
1999	0	手提音響	65	0
2000	0	布料、布飾用品	25	0
2001	0	人民幣	168	0
2002	0	古靈	142	0
2003	0	其他	220	0
2004	0	三國志大戰	30	0
2005	0	室內單槓	590	0
2006	0	魚線	80	0
2007	0	電子電工工具	2680	0
2008	0	零件、配件	2	0
2009	26	延長線	550	0
2010	0	其他	150	0
2011	0	其他五金工具	470	0
2012	0	煞把	3900	0
2013	0	其它儀表儀器	475	0
2014	1	吸頂燈	3970	0
2015	4	其他五金工具	99	0
2016	0	排氣管	250	0
2017	0	遊戲王	35	0
2018	0	遊戲王	150	0
2019	0	其他煞車裝置	350	0
2020	0	零件	750	0
2021	0	扳手	15	0
2022	0	亞洲紙鈔 	12	0
2023	4	影印紙	96	0
2024	6	其他汽車精品	768	0
2025	0	工藝品掛匾	100	0
2026	0	電玩遊戲	60	0
2027	0	外置式過濾器	99	0
2028	0	電子電工工具	370	0
2029	0	活性碳	165	0
2030	0	遙控船、艇	90	0
2031	84	白板、黑板 	1470	0
2032	0	其他燈具	129	0
2033	0	其他	1100	0
2034	0	其他繪畫工具	8	0
2035	0	1 100	1299	0
2036	0	其他	128	0
2037	0	減光鏡	1890	0
2038	0	其他五金工具	120	0
2039	0	校園少女	80	0
2040	0	其他五金工具	20	0
2041	1	電視遙控器	110	0
2042	0	電視遙控器	160	0
2043	70	公路車	4500	0
2044	113	其他	800	0
2045	0	IC	10	0
2046	0	伺服器、工作站	2500	0
2047	0	引擎本體及內部零件	1800	0
2048	0	其他	59	0
2049	0	其它電動工具	10	0
2050	0	其他	25	0
2051	0	演唱會實錄	500	0
2052	0	瓦斯槍	2600	0
2053	0	其他五金工具	3920	0
2054	0	輪胎、輪圈	330	0
2055	0	防蚊門簾	200	0
2056	0	安全帽	250	0
2057	0	其他汽車零件	15	0
2058	0	餐具架、瀝水架 	360	0
2059	0	繞頸綁帶背心	149	0
2060	1	劇情	299	0
2061	0	其他	25	0
2062	0	MP3音響主機	1800	0
2063	1	桌扇、箱扇	530	0
2064	0	攝影集、寫真	1310	0
2065	0	大專、大學用書	750	0
2066	0	遊戲王	10	0
2067	0	監控攝影機	3800	0
2068	0	其他五金工具	720	0
2069	0	其他汽車精品	400	0
2070	0	引擎、車組零件	1050	0
2071	0	其他汽車零件	100	0
2072	0	其他汽車零件	200	0
2073	0	其他紙牌遊戲	5	0
2074	0	其他	3182	0
2075	0	排風扇	2500	0
2076	0	其他	15800	0
2077	0	拼圖	80	0
2078	0	其他機車百貨	700	0
2079	0	其他	823	0
2080	0	毛線編織用品	100	0
2081	0	名片簿、票卡夾	196	0
2082	0	其他	800	0
2083	0	遊戲王	5	0
2084	0	燈和支架	142	0
2085	0	其他	130	0
2086	0	引擎機油	280	0
2087	0	紀念幣	9	0
2088	70	亞洲紙鈔 	80	0
2089	0	CANON	760	0
2090	0	排汗材質	1280	0
2091	5	造景裝飾	800	0
2092	0	變速系統零件	150	0
2093	1	遊戲王	2299	0
2094	0	歐洲紙鈔 	242	0
2095	0	其他	180	0
2096	0	遊戲王	10	0
2097	0	其他比例	950	0
2098	0	中醫	45	0
2099	1	麵包花、紙黏土用品	45	0
2100	0	其他汽車百貨	60	0
2101	0	組裝墊子	13	0
2102	0	LED電子燈	680	0
2103	765	ASUS	650	0
2104	0	釣竿	700	0
2105	0	獎章、紀念章	800	0
2106	0	油品、補充液	300	0
2107	0	零組件	95	0
2108	0	其他五金工具	120	0
2109	0	1：72	100	0
2110	1	電源線	10400	0
2111	0	名片夾	120	0
2112	0	CD整理包、盒	750	0
2113	10	零組件	35	0
2114	0	PlayStation系列	200	0
2115	0	遊戲王	35	0
2116	0	用餐椅	450	0
2117	0	監控攝影機	96	0
2118	0	其他健身器材	239	0
2119	76	其他汽車百貨	250	0
2120	11	Canon	99	0
2121	139	雷射筆	1999	0
2122	2	其他軍用裝備、配件	920	0
2123	0	LCD螢幕周邊產品	120	0
2124	0	棉質材質	290	0
2125	0	其他五金工具	110	0
2126	0	其他登山露營裝備	29	0
2127	0	潤滑液	219	0
2128	139	零件、配件	2	0
2129	0	其他	60	0
2130	0	頭盔	250	0
2131	0	其他	450	0
2132	0	護腰	490	0
2133	0	其他塑膠模型	50	0
2134	0	其他	16	0
2135	1	其他	159	0
2136	0	其他	199	0
2137	0		158	0
2138	10	零組件	150	0
2139	0	布料、布飾用品	260	0
2140	0	香爐、香品	350	0
2141	0	遊戲王	10	0
2142	0	其他	80	0
2143	0	同軸線	1800	0
2144	0	車身標誌、貼紙	150	0
2145	0	其他	10	0
2146	67	點火系統	4000	0
2147	0	組裝、修補工具	45	0
2148	103	其他	299	0
2149	1	其他用具	29	0
2150	0	靈異懸疑	20	0
2151	1	其他	51	0
2152	0	花苗、樹苗	175	0
2153	0	其他廚房用品	145	0
2154	0	機動戰士鋼彈	50	0
2155	0	魚鉤、魚網、架竿器	43	0
2156	0	其他	105	0
2157	16	其他汽車零件	12	0
2158	0	貓用玩具	9	0
2159	0	車身標誌、貼紙	25	0
2160	0	電子工具	80	0
2161	0	其他五金工具	60	0
2162	2	其他汽車零件	100	0
2163	11	其他撞球用品	50	0
2164	0	其他汽車零件	55	0
2165	0	手套、防風眼鏡	250	0
2166	0	遊戲王	39	0
2167	0	高中、高職用書	30	0
2168	0	書桌、椅	5500	0
2169	0	公路車	1700	0
2170	0	風扇	850	0
2171	0	其他汽車零件	180	0
2172	0	其他	55	0
2173	0	畫冊	1260	0
2174	0	其他音響設備	12	0
2175	4	其他用具	129	0
2176	0	其他黏貼用品	25	0
2177	0	金工、蠟雕用品	7994	0
2178	0	其他機車零組件	980	0
2179	0	零件	95	0
2180	0	其他園藝用具	180	0
2181	0	其他五金工具	250	0
2182	0	其他	48	0
2183	0	其他園藝用具	40	0
2184	0	魔法風雲會	20	0
2185	0	引擎、機體零件 	46	0
2186	0	水壺、水壺架	48	0
2187	0	其他汽車精品	430	0
2188	0	其他	350	0
2189	1	園藝用品 	100	0
2190	0	藝術	2400	0
2191	3	其他	60	0
2192	32	其他	149	0
2193	3	美國職棒	20	0
2194	0	園藝用品 	2200	0
2195	0	其他線材	255	0
2196	7	其他機車零組件	130	0
2197	73	大專、大學用書	290	0
2198	0	金工、蠟雕用品	27	0
2199	0	NIKE	3000	0
2200	1	網球線	40	0
2201	0	古書善本	100	0
2202	0	充電器	38	0
2203	0	其他用品	90	0
2204	4	轉接環	80	0
2205	3	其他	180	0
2206	2	其他汽車百貨	840	0
2207	0	電池	99	0
2208	2	吉他配件	15	0
2209	0	其他	169	0
2210	1	監控攝影機	80	0
2211	0	其他軍用裝備、配件	10	0
2212	0	基礎油	109	0
2213	0	其他衛生保健用品	1470	0
2214	2	其他合法改裝套件	90	0
2215	0	其他	20	0
2216	0	其他	40	0
2217	0	IC	90	0
2218	0	其他五金工具	160	0
2219	0	空氣幫浦 	2	0
2220	3	螢幕線	50	0
2221	0	串珠、中國結用品	10	0
2222	0	其他冷卻系統零件	300	0
2223	0	卡通圖案	399	0
2224	0	其他引擎系統零件	300	0
2225	0	其他園藝用具	5	0
2226	0	其他	800	0
2227	0	模型用畫筆	60	0
2228	0	其他紙牌遊戲	1200	0
2229	0	清潔沐浴	39	0
2230	0	肉類食品	230	0
2231	0	吉他配件	200	0
2232	0	海賊王系列	350	0
2233	0	零件、配件	10	0
2234	0	園藝用品 	500	0
2235	0	遊戲王	200	0
2236	3	其他紙牌遊戲	50	0
2237	11	其他油品及添加劑	185	0
2238	0	其他小說	79	0
2239	0	純銀	1380	0
2240	1	電阻器	2	0
2241	0	濾心配件	249	0
2242	0	其他	200	0
2243	0	文學小說	40	0
2244	0	其他IC	20	0
2245	1	其他黏貼用品	78	0
2246	0	亞洲其他國家	15	0
2247	0	校園少女	780	0
2248	2	其他滑鼠	120	0
2249	0	蜜粉	500	0
2250	0	其他	590	0
2251	0	崁燈	32	0
2252	8	油品、補充液	140	0
2253	0	USB HUB	45	0
2254	29	零組件	100	0
2255	0	水彩筆、油畫筆	41	0
2256	0	園藝用品 	150	0
2257	1	舒適鞋墊	100	0
2258	1	遊戲王	150	0
2259	0	同人誌	60	0
2260	0	股票、證券	70	0
2261	0	其他教科書	250	0
2262	1	其他機車百貨	100	0
2263	0	魚餌	30	0
2264	0	其他茶几	1680	0
2265	0	紙袋	410	0
2266	0	信封、信紙	184	0
2267	0	林白浪漫新典	80	0
2268	0	遊戲王	500	0
2269	0	其他音響設備	4	0
2270	0	電晶體	150	0
2271	0	修車工具	390	0
2272	0	書衣	26	0
2273	4	零件、配件	4	0
2274	0	其他用具	120	0
2275	0	其他汽車零件	200	0
2276	0	零件、配件	2	0
2277	0	洗毛精	189	0
2278	0	遊戲王	10	0
2279	0	組裝、修補工具	230	0
2280	0	磁鐵	48	0
2281	5	1 18	1550	0
2282	0	談判、溝通技巧	35	0
2283	1	零件、配件	2	0
2284	0	滑輪整理箱	1890	0
2285	4	耳機附件	40	0
2286	7	其他	190	0
2287	0	其他潛水裝備	125	0
2288	4	其他機車百貨	230	0
2289	0	家電零件	295	0
2290	1	腳架戰術握把	500	0
2291	2	其他	40	0
2292	0	其他	485	0
2293	0	工藝品掛匾	100	0
2294	0	其他五金工具	58	0
2295	0	槍背帶槍托	199	0
2296	0	其他手工藝材料	30	0
2297	0	其他家電	200	0
2298	0	其他引擎系統零件	7999	0
2299	0	牛仔外套	609	0
2300	0	其他	160	0
2301	0	潤滑液	300	0
2302	0	佛像	1000	0
2303	0	樂譜	70	0
2304	0	其他廚房用品	19	0
2305	0	動作冒險	90	0
2306	2	其他	17	0
2307	0	擬真型	130	0
2308	60	DCDC轉換器	119	0
2309	0	其他教科書	300	0
2310	9	奇幻冒險	180	0
2311	8	Samsung 三星	389	0
2312	0	古典音樂	250	0
2313	0	零件、配件	10	0
2314	0	爵士樂	900	0
2315	0	道具、飾品配件	35	0
2316	0	其他	29	0
2317	0	煞車皮	550	0
2318	0	扳手	560	0
2319	0	模型漆、底漆	200	0
2320	2	動作	500	0
2321	0	其他	159	0
2322	0	犬用營養品	1500	0
2323	0	其他	1450	0
2324	1	其他	288	0
2325	1	汽缸	4500	0
2326	0	引擎、車組零件	280	0
2327	0	其他	2370	0
2328	33	USB HUB	69	0
2329	0	花鼓	200	0
2330	1	充電器、電池套裝組	999	0
2331	0	素面針織衫	199	0
2332	0	珠鍊系列	1	0
2333	1	SONY 新力	850	0
2334	1	高中、高職用書	80	0
2335	0	門鎖	115	0
2336	0	汽化燈	300	0
2337	0	其他	490	0
2338	67	DuronAthlon	50	0
2339	1	扳手	250	0
2340	3	其他紙牌遊戲	30	0
2341	0	齒盤曲柄	328	0
2342	0	校園少女	30	0
2343	0	香爐、香品	650	0
2344	0	1：72	350	0
2345	0	遊戲王	100	0
2346	0	刺繡、縫紉用品	15	0
2347	0	其他餐飲設備	59	0
2348	4	LED電子燈	120	0
2349	0	其他	19635	0
2350	1	中型犬用	98	0
2351	0	其他	480	0
2352	0	袖套小腿套	138	0
2353	3	其他	79	0
2354	13	1 100	1150	0
2355	0	切割機	3400	0
2356	1	收集卡	10	0
2357	0	其他紙牌遊戲	10	0
2358	0	遊戲王	15	0
2359	0	其他	179	0
2360	1	其他紙牌遊戲	30	0
2361	0	1 48	220099	0
2362	0	晶礦、碎石	30	0
2363	1		239	0
2364	0	紀念彩券 	10	0
2365	0	遊戲王	8	0
2366	0	台灣郵票	20	0
2367	0	避震器	850	0
2368	0	台灣紙鈔	200	0
2369	0	歐美	30	0
2370	0	其他	118	0
2371	0	雙人床架	1650	0
2372	0	遊戲王	15	0
2373	0	天線、強波器	1780	0
2374	0	鋼筆、鋼珠筆	88	0
2375	0	軍事人像	220	0
2376	0	魚餌	15	0
2377	0	其他	60	0
2378	0	其他	750	0
2379	0	遊戲王	5	0
2380	0	科幻	69	0
2381	0	其他	129	0
2382	0	車用影音線材	350	0
2383	0	其他	99	0
2384	4	聖鬥士	1680	0
2385	0	臂章識別章	190	0
2386	0	其他	30	0
2387	0	花苗、樹苗	130	0
2388	0	其他紙牌遊戲	5	0
2389	0	種子、球根	60	0
2390	29	周邊配備	49	0
2391	0	砂輪機	1099	0
2392	0	電源線	30	0
2393	0	整流罩、車殼	645	0
2394	0	遊戲王	89111	0
2395	0	其他五金工具	365	0
2396	0	其他家電	400	0
2397	17	其他	239	0
2398	0	落髮護理	799	0
2399	0	其他	150	0
2400	0	其他	25	0
2401	0	引擎、機體零件 	20	0
2402	0	海報 	50	0
2403	0	其他	20	0
2404	0	其他小說	20	0
2405	0	A、M、N系列	298	0
2406	0	其他	185	0
2407	0	其他	49	0
2408	0	保健	175	0
2409	0	其他	140	0
2410	0	其他	279	0
2411	0	經濟、趨勢	444	0
2412	0	其他園藝用具	120	0
2413	16	其他汽車精品	450	0
2414	0	紀念幣	1500	0
2415	0	扳手	400	0
2416	3	雨刷	599	0
2417	0	大家源	999	0
2418	0	其他五金工具	80	0
2419	26	其他品牌	2690	0
2420	0	其他	1080	0
2421	14	其他	160	0
2422	0	大專、大學用書	232	0
2423	0	扳手	169	0
2424	0	其他汽車百貨	150	0
2425	0	其他電腦周邊設備	780	0
2426	0	其他事務用品 	250	0
2427	27	其他線材	29	0
2428	0	休閒嗜好	100	0
2429	0	其他	5	0
2430	0	LEGO人偶	22	0
2431	0	燈罩、燈泡	80	0
2432	0	旋轉滾珠	217	0
2433	0	車身標籤、貼紙	300	0
2434	87	紙牌週邊	80	0
2435	0	騎士套裝	150	0
2436	0	法器供品	450	0
2437	0	手動往返	550	0
2438	0	其他紙類製品	12	0
2439	0	其它電動工具	1725	0
2440	1	遮陽帽	690	0
2441	70	其他汽車精品	750	0
2442	12	魚餌	14	0
2443	0	保溫瓶	100	0
2444	0	古書善本	95	0
2445	0	其他雜誌	87	0
2446	0	其他登山露營裝備	199	0
2447	0	外套 	2580	0
2448	14	其他紙類製品	990	0
2449	0	命理	100	0
2450	1	耗材／配件	100	0
2451	0	其他五金工具	735	0
2452	0	一般網路線	20	0
2453	0	其他手動工具	1000	0
2454	0	電動機車	18	0
2455	72	其他線材	200	0
2456	0	模型漆、底漆	135	0
2457	1	握把、龍頭	50	0
2458	0	其他	80	0
2459	0	鎖具	205	0
2460	0	軍事車輛	1780	0
2461	0	其他	1150	0
2462	0	零件、配件	23	0
2463	0	其他機車百貨	980	0
2464	0	其他	70	0
2465	0	其他五金工具	180	0
2466	0	其他	205	0
2467	0	遊戲王	10	0
2468	0	國中、國小用書	120	0
2469	89	USB線	95	0
2470	0	台灣職棒	10	0
2471	0	零件、配件	8	0
2472	190	音源線	95	0
2473	0	零件、配件	8	0
2474	1	紙牌週邊	260	0
2475	0	耳機附件	160	0
2476	471	其他	250	0
2477	1	螺絲批旋具頭	98	0
2478	1	扳手	110	0
2479	0	魚餌	30	0
2480	0	其他	50	0
2481	0	肥皂盤、漱口杯、牙刷架	29	0
2482	0	遊戲王	38999	0
2483	0	遊戲王	5	0
2484	0	遊戲王	5999	0
2485	0	奇幻冒險	3500	0
2486	2	audiotechnica鐵三角	1550	0
2487	0	其他緊固件	1	0
2488	0	電晶體	40	0
2489	89	其他品牌	80	0
2490	0	配件	399	0
2491	1	輪胎、輪圈	1050	0
2492	121	手機車充	240	0
2493	0	其他	100	0
2494	0	其他運動用品	168	0
2495	0	其他合法改裝套件	600	0
2496	24	修車工具	540	0
2497	0	民國、近代史	277	0
2498	0	手電筒	70	0
2499	0	飼料	1200	0
2500	4	其他	12	0
2501	0	輪胎、輪圈	90	0
2502	0	遊戲王	5	0
2503	84	其他書寫用具	11	0
2504	7	台灣郵票	5	0
2505	0	團體	399	0
2506	0	扳手	250	0
2507	0	零件、配件	20	0
2508	0	其他金屬模型	80	0
2509	1	其他五金工具	350	0
2510	0	其他品牌	399	0
2511	0	名片夾、信用卡夾	1850	0
2512	6	其他手動工具	50	0
2513	0	泳鏡蛙鏡	264	0
2514	0	機體	55	0
2515	0	其他	599	0
2516	5	教育玩具	2300	0
2517	0	模型漆、底漆	45	0
2518	0	模型漆、底漆	48	0
2519	0	模型漆、底漆	45	0
2520	4	螢幕保護貼	20	0
2521	0	零組件	25	0
2522	0	引擎、機體零件 	10	0
2523	0	束褲緊身褲	880	0
2524	0	其他	35	0
2525	0	遊戲王	149	0
2526	0	畫冊	1070	0
2527	0	動漫系玩偶	200	0
2528	0	醬油、醬油膏	150	0
2529	0	空氣幫浦 	8	0
2530	4	攝影棚	2900	0
2531	0	整流罩、車殼	45	0
2532	0	其他汽車精品	350	0
2533	7	其他汽車零件	2200	0
2534	0	日本	29	0
2535	0	帽子	280	0
2536	0		169	0
2537	34	保護貼、按鍵貼	139	0
2538	0	零件、配件	10	0
2539	0	種子、球根	15	0
2540	0	PlayStation系列	250	0
2541	1	雨刷	189	0
2542	0	流理台	69	0
2543	3	郵封	45	0
2544	0	其他用品	150	0
2545	0	提琴配件	3500	0
2546	0	遊戲王	120	0
2547	0	其他	699	0
2548	0	齒輪、鏈條、皮帶	9999	0
2549	0	其他機車零組件	499	0
2550	33	引擎、車組零件	300	0
2551	0	美工刀	32	0
2552	0	軍事車輛	750	0
2553	0	其他軍用裝備、配件	60	0
2554	0	其他軍用裝備、配件	70	0
2555	0	門鎖	1380	0
2556	0	Brother	5490	0
2557	0	染髮	499	0
2558	77	暖蛋懷爐	340	0
2559	3	其他紙牌遊戲	10	0
2560	0	其他紙牌遊戲	10	0
2561	0	其他避震系統	140	0
2562	0	快門線	1250	0
2563	0	其他五金工具	190	0
2564	0	其它	95	0
2565	0	其他紙牌遊戲	890	0
2566	0	其他	420	0
2567	0	九把刀	40	0
2568	0	其他	250	0
2569	0	內衣褲 	190	0
2570	0	功夫武俠	80	0
2571	4	其他紙牌遊戲	550	0
2572	0	前叉	4000	0
2573	0	園藝用品 	80	0
2574	0	模型漆、底漆	45	0
2575	0	零組件	4	0
2576	1658	其他	70099	0
2577	0	警鈴、防盜器 	300	0
2578	0	其他	5	0
2579	0	水箱	500	0
2580	0	軍帽	550	0
2581	0	其它電動工具	149	0
2582	0	其他	180	0
2583	0	連帽外套	1150	0
2584	0	其他	700	0
2585	0	手套	2490	0
2586	0	其他五金工具	714	0
2587	0	其他	259	0
2588	0	團體	400	0
2589	0	其他益智遊戲、玩具	380	0
2590	0	其他軍用裝備、配件	80	0
2591	8	一般網路線	99	0
2592	0	其他園藝用具	199	0
2593	5	其他合法改裝套件	230	0
2594	0	CANON	500	0
2595	0	歷史	200	0
2596	0	女歌手	50	0
2597	0	其他五金工具	4900	0
2598	0	其他釣魚裝備	80	0
2599	0	其他清潔用品	140	0
2600	63	其他手動工具	280	0
2601	0	其他	900	0
2602	0	恐怖驚悚	80	0
2603	2	溫度感測器	26	0
2604	0	其他	1000	0
2605	0	SM用品	362	0
2606	0	其他機車零組件	280	0
2607	3	其他五金工具	410	0
2608	0	其他汽車零件	1500	0
2609	70	無線系統	10800	0
2610	1	其他軍用裝備、配件	398	0
2611	2	進氣系統	2300	0
2612	0	留言板	210	0
2613	0	台灣郵票	60	0
2614	0	其他廚房用品	59	0
2615	0	靴子	1580	0
2616	4	其他類型	2200	0
2617	28	其他	990	0
2618	0	汽車釉、鍍膜	180	0
2619	23	零件、配件	34	0
2620	0	釣竿	1800	0
2621	6	進氣系統	500	0
2622	0	電玩、卡通配樂	470	0
2623	0	門鎖	125	0
2624	2	民航機	699	0
2625	0	引擎、車組零件	100	0
2626	16	32GB	140	0
2627	0	電子電工工具	500	0
2628	0	其他	78	0
2629	2	扳手	1960	0
2630	0	其他燈具	50	0
2631	0	模型漆、底漆	120	0
2632	0	警鈴、防盜器 	350	0
2633	0	計算機 	279	0
2634	0	清潔沐浴	24	0
2635	0	咖啡豆	675	0
2636	2	可攜式可拆卸主機	2190	0
2637	1	其他汽車精品	129	0
2638	0	其他合法改裝套件	120	0
2639	11	其他車用影音設備	700	0
2640	0	其他	54	0
2641	0	其他尺寸鋁圈	130	0
2642	71	刀具	9999999	0
2643	0	中國近代紙鈔	1000	0
2644	22	包裝用品	85	0
2645	4	前叉	900	0
2646	0	流行音樂	300	0
2647	0	其他品牌	80	0
2648	70	引擎蓋	900	0
2649	6	一般網路線	115	0
2650	0	熱水器	8100	0
2651	12	其他筆電周邊	50	0
2652	1	輪胎、輪圈	70	0
2653	10	輪胎、輪圈	2200	0
2654	0	其他紙牌遊戲	20	0
2655	0	彩繪藝術用品	10	0
2656	0	手套	765	0
2657	0	其他	210	0
2658	0	餐具架、瀝水架 	65	0
2659	0	其他傳動系統零件	2200	0
2660	0	電動槍	8220	0
2661	8	親情、友情	180	0
2662	0	香爐、香品	200	0
2663	0	其他	370	0
2664	0	畫冊	1309	0
2665	0	珠寶盒	50	0
2666	0	料理刀具、砧板	680	0
2667	0	其他機車百貨	375	0
2668	0	花苗、樹苗	150	0
2669	140	零件、配件	3000	0
2670	0	爵士樂	418	0
2671	0	零件、配件	2	0
2672	0	零組件	8	0
2673	2	其他線材	1200	0
2674	0	水壺、水壺架	69	0
2675	0	吸附挾持	1160	0
2676	0	大專、大學用書	235	0
2677	0	其他機車百貨	10	0
2678	0	其他	380	0
2679	0	文學小說	385	0
2680	0	巧克力、可可	410	0
2681	0	其他	45	0
2682	0	其他燈具	35	0
2683	1	其他五金工具	360	0
2684	1	遊戲王	5	0
2685	0	引擎、機體零件 	20	0
2686	0	電鑽	19	0
2687	0	其他汽車零件	60	0
2688	0	齒盤曲柄	14	0
2689	0	完成品	50	0
2690	0	科幻	1450	0
2691	0	BB彈彈匣	500	0
2692	0	車架	20	0
2693	0	其他	500	0
2694	0	兩性關係	80	0
2695	1	其他氣動工具	300	0
2696	0	米、麵、穀物	830	0
2697	0	遊戲王	99	0
2698	2	電子電工工具	250	0
2699	0	零件、配件	170	0
2700	0	手套、防風眼鏡	119	0
2701	9	噴槍筆、空壓機	165	0
2702	6	N比例	250	0
2703	0	古書善本	1500	0
2704	0	昆蟲用品	20	0
2705	0	其他	999690	0
2706	0	其他紙牌遊戲	3	0
2707	0	其他家庭雜貨 	29	0
2708	0	其他合法改裝套件	320	0
2709	0	踏步機	26000	0
2710	0	營帳配件	230	0
2711	0	遊戲王	20	0
2712	0	台灣	60	0
2713	0	其他紙牌遊戲	30	0
2714	0	模型漆、底漆	100	0
2715	0	世界名著	60	0
2716	0	海報、劇照	70	0
2717	0	其他五金工具	1200	0
2718	0	藝術史	500	0
2719	0	遊戲王	10	0
2720	16	前叉	8000	0
2721	0	非洲紙鈔 	43	0
2722	0	日本	500	0
2723	0	遊戲王	5	0
2724	0	佛教	200	0
2725	7	引擎本體及內部零件	1500	0
2726	0	LED燈	100	0
2727	4	燈泡、燈管	63	0
2728	0	家電零件	5	0
2729	0	噴槍筆、空壓機	578	0
2730	0	其他汽車零件	300	0
2731	0	空氣幫浦 	200	0
2732	0	監控攝影機	60	0
2733	0	USB線	95	0
2734	0	其他	410	0
2735	5	1 43	850	0
2736	0	劇情	150	0
2737	0	薄餅、煎餅	770	0
2738	0	引擎、機體零件 	25	0
2739	2	其他	32	0
2740	0	零件、配件	46	0
2741	0	藝術名人傳記	89	0
2742	4	其他手動工具	39	0
2743	0	勵志文學	99	0
2744	0	其他	49	0
2745	139	零件、配件	2000	0
2746	0	其他	20	0
2747	0	犬用尿布	3560	0
2748	0	長大衣	1680	0
2749	2	車身標籤、貼紙	80	0
